YDSZB666,珠宝首饰,今晚货太好看了,0,该用户在夸赞今晚直播商品整体颜值很高以互动为主暂无明确下单咨询。
YDSZB666,珠宝首饰,黄水晶有10mm+吗,1,该用户在询问黄水晶是否有10mm以上规格属于明确选购需求。
YDSZB666,珠宝首饰,东哥辛苦了喝口水,0,该用户在关心主播状态属于闲聊互动不指向具体商品。
YDSZB666,珠宝首饰,老板娘脖子上的项链什么料,1,该用户对老板娘佩戴项链的材质感兴趣想确认是否能买同款。
YDSZB666,珠宝首饰,粉水晶上了吗,1,该用户在询问粉水晶是否已上架属于购买前确认。
YDSZB666,珠宝首饰,哈哈哈被黄水晶刷屏笑死,0,该用户在调侃弹幕氛围属于闲聊不涉及商品咨询。
YDSZB666,珠宝首饰,来个大颗粒超七,1,该用户明确想看或购买大颗粒超七水晶属于强需求。
YDSZB666,珠宝首饰,看一个爱一个\[捂脸],0,该用户表达被商品种草的情绪化感叹偏闲聊。
YDSZB666,珠宝首饰,399那款现在还能拍吗,1,该用户在确认399价位商品是否还能下单属于购买意向。
YDSZB666,珠宝首饰,我也想中个福袋,0,该用户在参与抽奖互动想中奖属于闲聊类弹幕。
YDSZB666,珠宝首饰,能对比下黄水晶和黄塔晶吗,1,该用户希望对比两种水晶以便决策属于强购买信号。
YDSZB666,珠宝首饰,大家晚上好,0,该用户在打招呼融入直播氛围属于闲聊。
YDSZB666,珠宝首饰,有珍珠耳钉吗,1,该用户在询问是否有珍珠耳钉库存属于选品咨询。
YDSZB666,珠宝首饰,主播像某某,0,该用户在评论主播长相属于闲聊互动。
YDSZB666,珠宝首饰,想看叠戴纯银效果,1,该用户想看搭配展示以判断是否购买属于明确需求。
YDSZB666,珠宝首饰,明天还播吗我来守,0,该用户在询问开播安排偏闲聊与守播互动。
YDSZB666,珠宝首饰,兔毛水晶有透一点的吗,1,该用户在询问兔毛水晶是否有更通透款式属于选购细节。
YDSZB666,珠宝首饰,必须中必须中,0,该用户在刷中奖愿望属于抽奖互动非商品咨询。
YDSZB666,珠宝首饰,上个消磁石/消磁碗,1,该用户想让主播上架消磁用品属于明确购买诉求。
YDSZB666,珠宝首饰,这直播太上头了,0,该用户在表达沉浸感属于氛围闲聊。
YDSZB666,珠宝首饰,有巴西紫水晶吗,1,该用户询问巴西紫水晶是否有货属于商品需求。
YDSZB666,珠宝首饰,东哥好帅\[比心],0,该用户在夸赞主播外貌属于闲聊。
YDSZB666,珠宝首饰,199那条项链还有吗,1,该用户在确认199价位项链库存属于购买前确认。
YDSZB666,珠宝首饰,支持支持,0,该用户在表达支持直播间属于闲聊互动。
YDSZB666,珠宝首饰,有14号圈口吗,1,该用户在询问戒指或圈口尺寸是否有14号属于购买需求。
YDSZB666,珠宝首饰,你家东西最美,0,该用户在夸赞店铺商品整体很美属于闲聊夸赞。
YDSZB666,珠宝首饰,黄水晶貔貅上链接,1,该用户催促黄水晶貔貅上链接属于强烈下单意向。
YDSZB666,珠宝首饰,科学尽头是玄学\[捂脸],0,该用户在玩梗调侃水晶话题属于闲聊。
YDSZB666,珠宝首饰,要男士能戴的尺寸,1,该用户在询问是否有适合男士佩戴的规格属于选购咨询。
YDSZB666,珠宝首饰,我都看一天了,0,该用户在表达观看时长以增加互动属于闲聊。
YDSZB666,珠宝首饰,这个是天然的吗,1,该用户在确认是否天然材质关注品质属于购买前关键问题。
YDSZB666,珠宝首饰,中奖来啦！,0,该用户在活跃抽奖氛围属于闲聊互动。
YDSZB666,珠宝首饰,讲讲紫锂辉的寓意,1,该用户希望主播讲解紫锂辉寓意以辅助购买决策。
YDSZB666,珠宝首饰,东哥累了\[捂脸],0,该用户在调侃关心主播状态属于闲聊。
YDSZB666,珠宝首饰,来点绿幽灵,1,该用户明确想看或买绿幽灵水晶属于商品需求。
YDSZB666,珠宝首饰,好喜欢直播氛围,0,该用户在表达对直播间氛围喜爱属于闲聊。
YDSZB666,珠宝首饰,大米串那个是几mm,1,该用户在询问大米形珠串的尺寸规格属于购买咨询。
YDSZB666,珠宝首饰,关税一变国内更卷,0,该用户在聊行业与市场话题属于闲聊观点表达。
YDSZB666,珠宝首饰,有切面款吗,1,该用户在询问是否有切面工艺款式属于选购细节。
YDSZB666,珠宝首饰,速度速度别墨迹,0,该用户在催节奏属于氛围互动不指向具体商品。
YDSZB666,珠宝首饰,草莓晶有吗要大颗,1,该用户询问草莓晶是否有大颗规格属于明确需求。
YDSZB666,珠宝首饰,完了要买穷了,0,该用户在调侃自己消费冲动属于闲聊。
YDSZB666,珠宝首饰,380那款再上一次,1,该用户催促重新上架380价位商品属于购买意向。
YDSZB666,珠宝首饰,哈哈哈99太魔性,0,该用户在调侃价格数字带来的氛围属于闲聊。
YDSZB666,珠宝首饰,招财的是什么晶求推荐,1,该用户在咨询招财功效对应水晶品类属于购买导向问题。
YDSZB666,珠宝首饰,主播加油,0,该用户在鼓励主播属于闲聊支持。
YDSZB666,珠宝首饰,想要108颗的黄水晶,1,该用户指定108颗规格的黄水晶属于明确下单需求。
YDSZB666,珠宝首饰,晚安我先睡了明天再看,0,该用户在告别下线属于闲聊。
YDSZB666,珠宝首饰,这条有没有扣子/都有扣么,1,该用户在确认配件结构细节属于购买前确认。
YDSZB666,珠宝首饰,你播一天了太敬业,0,该用户在夸主播敬业属于闲聊。
YDSZB666,珠宝首饰,水晶洞有吗,1,该用户在询问是否有水晶洞商品属于明确需求。
YDSZB666,珠宝首饰,期待高货,0,该用户在表达期待后续上新属于闲聊。
YDSZB666,珠宝首饰,高净体暴力黄有吗,1,该用户询问高净度暴力黄款是否有货属于强购买意向。
YDSZB666,珠宝首饰,看啥都想买\[比心],0,该用户在表达种草与购物冲动偏情绪闲聊。
YDSZB666,珠宝首饰,上好点的粉晶,1,该用户希望主播上更高品质粉晶属于选购需求。
YDSZB666,珠宝首饰,这老板真老实,0,该用户在调侃主播风格属于闲聊。
YDSZB666,珠宝首饰,南红玛瑙有吗,1,该用户在询问南红玛瑙是否有售属于商品需求。
YDSZB666,珠宝首饰,都好看选不出来,0,该用户在表达选择困难属于闲聊互动。
YDSZB666,珠宝首饰,海蓝宝有没有,1,该用户在询问海蓝宝水晶是否有货属于购买咨询。
YDSZB666,珠宝首饰,老莫我想吃鱼了\[鼓掌],0,该用户在用直播梗活跃气氛属于闲聊。
YDSZB666,珠宝首饰,这款多大的珠径,1,该用户在询问珠子直径规格属于购买前参数确认。
YDSZB666,珠宝首饰,你给卖爆啦,0,该用户在夸商品热销或主播带货能力属于闲聊。
YDSZB666,珠宝首饰,继续上400那个链接,1,该用户催促上架400价位商品链接属于强下单意向。
YDSZB666,珠宝首饰,9.9也太狠了,0,该用户在调侃价格期待属于闲聊。
YDSZB666,珠宝首饰,想看最大的那个尺寸,1,该用户想看最大规格以便选择属于购买导向。
YDSZB666,珠宝首饰,好东西！,0,该用户在泛赞商品不错属于闲聊但未指向具体下单。
YDSZB666,珠宝首饰,配黄金能搭吗,1,该用户在询问与黄金搭配可行性属于佩戴决策咨询。
YDSZB666,珠宝首饰,这季节吃西瓜哈哈,0,该用户在跑题闲聊活跃气氛。
YDSZB666,珠宝首饰,有琥珀吗,1,该用户在询问琥珀类商品是否有售属于商品需求。
YDSZB666,珠宝首饰,我也喜欢东哥说话温柔,0,该用户在表达对主播个人喜爱属于闲聊。
YDSZB666,珠宝首饰,来个福利福袋18K金项链还有吗,1,该用户在询问福袋18K金项链是否还能购买属于购买意向。
YDSZB666,珠宝首饰,中中中中中福袋,0,该用户在刷中奖愿望参与福袋活动属于闲聊互动。
YDSZB666,珠宝首饰,要紫色的 超七/紫水晶都行,1,该用户明确提出颜色与品类偏好属于选购需求。
YDSZB666,珠宝首饰,幻觉哈哈黄水晶又来了,0,该用户在调侃反复提黄水晶的氛围属于闲聊。
YDSZB666,珠宝首饰,这个和刚才那个哪个好,1,该用户在做商品对比咨询以决定购买属于强信号。
YDSZB666,珠宝首饰,给力给力给力,0,该用户在表达兴奋认可属于闲聊。
YDSZB666,珠宝首饰,手腕粗怎么选尺寸,1,该用户在询问手围与尺寸选择属于明确购买前问题。
YDSZB666,珠宝首饰,越看越好看,0,该用户在表达越看越喜欢属于闲聊情绪。
YDSZB666,珠宝首饰,上项链 还有同款吗,1,该用户催促上项链并询问同款库存属于购买意向。
YDSZB666,珠宝首饰,大气大气,0,该用户在夸赞风格高级属于闲聊。
YDSZB666,珠宝首饰,黄水晶佛公有吗,1,该用户在询问黄水晶佛公吊坠是否有售属于商品需求。
YDSZB666,珠宝首饰,大家都喜欢黄水晶上一波,0,该用户在带节奏催热场属于闲聊互动。
YDSZB666,珠宝首饰,茶晶有没有,1,该用户在询问茶水晶是否有货属于选品咨询。
YDSZB666,珠宝首饰,我这边看才十几单咋回事,0,该用户在讨论销量情况属于闲聊评论。
YDSZB666,珠宝首饰,想看老板娘耳钩同款,1,该用户对老板娘耳钩感兴趣想买同款属于明确需求。
YDSZB666,珠宝首饰,哈哈虚晃一枪,0,该用户在吐槽节奏或福利吊胃口属于闲聊。
YDSZB666,珠宝首饰,什么时候上高货定制,1,该用户在询问高货定制上架时间属于强购买意向。
YDSZB666,珠宝首饰,这个是啥水晶,1,该用户在确认水晶品种属于购买前信息需求。
YDSZB666,珠宝首饰,谢谢东哥,0,该用户在礼貌互动表示感谢属于闲聊。
YDSZB666,珠宝首饰,多宝水晶手串有吗,1,该用户在询问多宝水晶手串是否有售属于商品需求。
YDSZB666,珠宝首饰,笑死了,0,该用户在表达觉得直播内容有趣属于闲聊。
YDSZB666,珠宝首饰,透点的粉水晶有没,1,该用户想要更通透的粉水晶款式属于选购需求。
YDSZB666,珠宝首饰,继续冲！,0,该用户在打气带氛围属于闲聊。
YDSZB666,珠宝首饰,有翡翠吗,1,该用户在询问是否有翡翠类商品属于商品需求。
YDSZB666,珠宝首饰,今年水晶涨好多,0,该用户在聊行情变化属于闲聊观点。
YDSZB666,珠宝首饰,上个土豪版/豪华版,1,该用户在询问是否有更高端版本可选属于购买导向。
YDSZB666,珠宝首饰,我也想中奖,0,该用户在参与抽奖互动表达中奖愿望属于闲聊。
YDSZB666,珠宝首饰,黄水晶黄水晶快上,1,该用户强烈催促上架黄水晶商品属于明确购买意向。
YDSZB666,珠宝首饰,老板娘今天太美了,0,该用户在夸赞老板娘属于闲聊不指向商品购买。
YDSZB666,珠宝首饰,弹幕太快了我都看花眼了[捂脸],0,该用户是在吐槽弹幕速度太快跟不上节奏属于闲聊互动不指向具体商品购买。
YDSZB666,珠宝首饰,这个有没有同款戒指呀,1,该用户想把当前款式配成套装购买。
YDSZB666,珠宝首饰,主播你喝口水别嗓子哑了,0,该用户关心主播状态并活跃气氛。
YDSZB666,珠宝首饰,能给我看下珠子孔道正不正吗,1,该用户关注做工细节以判断品质。
YDSZB666,珠宝首饰,我今晚就当陪你们加班了哈哈,0,该用户以轻松语气表达陪伴观看。
YDSZB666,珠宝首饰,这款能不能改成锁骨链长度,1,该用户希望按自己需求定制长度。
YDSZB666,珠宝首饰,我怎么越看越上头\[捂脸],0,该用户表达被种草的情绪与互动。
YDSZB666,珠宝首饰,有没有偏冷白皮友好的颜色,1,该用户想要更适合冷白皮的色调推荐。
YDSZB666,珠宝首饰,你们这氛围像过年一样热闹,0,该用户在闲聊评价直播间氛围。
YDSZB666,珠宝首饰,能走顺丰加急吗我明天要送人,1,该用户有时效需求希望加急发货。
YDSZB666,珠宝首饰,我先去泡个面一会儿回来,0,该用户随口闲聊并说明暂离。
YDSZB666,珠宝首饰,这个是现货还是要等做,1,该用户在确认是否需要等待制作周期。
YDSZB666,珠宝首饰,东哥别笑我我真的选择困难,0,该用户用玩笑互动表达纠结。
YDSZB666,珠宝首饰,有没有学生党预算300内的推荐,1,该用户给出预算希望推荐平价款。
YDSZB666,珠宝首饰,你们说我这手腕戴啥都显胖吗,0,该用户以闲聊方式表达自嘲与求互动。
YDSZB666,珠宝首饰,这条能不能配礼盒包装,1,该用户有送礼需求关注包装。
YDSZB666,珠宝首饰,我一边看一边忍不住笑出声,0,该用户被直播内容逗乐进行互动。
YDSZB666,珠宝首饰,金属部分是18K还是镀金呀,1,该用户核实金属材质避免踩坑。
YDSZB666,珠宝首饰,今天你们播到几点啊我好困,0,该用户闲聊询问直播时长。
YDSZB666,珠宝首饰,能不能拍一下自然光的颜色,1,该用户担心色差希望自然光展示。
YDSZB666,珠宝首饰,我妈在旁边说这家看着靠谱,0,该用户分享身边人看法进行闲聊。
YDSZB666,珠宝首饰,有没有适合男生的简约款推荐,1,该用户希望推荐男士可戴款式。
YDSZB666,珠宝首饰,这价格我先深呼吸一下\[捂脸],0,该用户用玩笑表达价格冲击。
YDSZB666,珠宝首饰,我想要珠径更细一点的有吗,1,该用户提出更小规格的需求。
YDSZB666,珠宝首饰,伊人一笑我钱包就不保了,0,该用户调侃被种草导致想花钱。
