577894592,服饰鞋履,跟高多少,1,用户在询问鞋跟高度等具体尺寸信息以便决定是否购买
577894592,服饰鞋履,吃饭啦边吃边看,0,用户在分享当前状态并表示仍在关注直播属于轻松互动
nana_live_03,服饰鞋履,黑色吊带几号链接,1,用户在询问黑色吊带对应的购买链接编号以便下单
xinna_live_01,服饰鞋履,我午休快结束了快上新,0,用户在表达时间紧张并催促直播进度属于闲聊催促
Jing1000086,服饰鞋履,牛仔外套有弹力吗,1,用户关注牛仔外套面料弹性用于判断舒适度与合身度
577894592,服饰鞋履,你把我们拿捏得明明白白,0,用户在调侃主播带货节奏与心理把控属于玩笑互动
room_778812,服饰鞋履,白色西装裤高腰吗,1,用户在确认裤型是否高腰以匹配穿着需求
577894592,服饰鞋履,别搭了快过款,0,用户对搭配展示耗时不耐烦希望推进到下一件
room_778812,服饰鞋履,2号链接多少钱,1,用户想确认指定链接商品价格以便决策
room_778812,服饰鞋履,抽奖啥时候开始,0,用户关注抽奖福利时间属于互动闲聊
xinna_live_01,服饰鞋履,155身高110斤拍什么码,1,用户提供身高体重希望获得尺码推荐
577894592,服饰鞋履,等了一上午了,0,用户表达等待已久的情绪属于聊天式抱怨
Jing1000086,服饰鞋履,M码还有吗,1,用户询问库存尺码情况体现购买意向
room_332211,服饰鞋履,福袋怎么老是抽不到,0,用户抱怨抽奖未中属于情绪互动
nana_live_03,服饰鞋履,露肩娃娃领什么时候上,1,用户询问特定款式上架时间并期待购买
room_332211,服饰鞋履,中午好大家,0,用户打招呼活跃气氛属于闲聊
room_778812,服饰鞋履,这件衬衫抗皱吗,1,用户关注衬衫是否易皱评估实用性
577894592,服饰鞋履,主播别着急慢慢来,0,用户安抚主播情绪属于社交互动
xinna_live_01,服饰鞋履,条纹针织背心上链接,1,用户催促上架条纹针织背心购买链接
577894592,服饰鞋履,我已经站在WiFi旁边了,0,用户用玩笑表达准备抢购的状态属于互动
room_778812,服饰鞋履,防晒衣UPF多少,1,用户询问防晒衣参数以判断防晒效果
room_332211,服饰鞋履,今天节奏有点乱哈哈,0,用户评价直播节奏并调侃属于闲聊
Jing1000086,服饰鞋履,裙子几层会不会透,1,用户询问裙子层数与透视风险用于购买判断
577894592,服饰鞋履,别光说了回答问题,0,用户催促主播互动但本身偏情绪表达
xinna_live_01,服饰鞋履,这件衣长多少,1,用户索要衣长信息用于评估上身效果
room_778812,服饰鞋履,我纠结颜色啊,0,用户表达选择困难并互动吐槽
nana_live_03,服饰鞋履,领口会不会勒脖子,1,用户关注领口舒适度属于细节咨询
room_332211,服饰鞋履,成年人不做选择我都要,0,用户以玩笑表达都想买属于闲聊氛围
room_778812,服饰鞋履,面料成分多少棉,1,用户询问面料成分以判断肤感与质量
577894592,服饰鞋履,你们别催了我也急,0,用户模仿主播语气互动属于聊天
Jing1000086,服饰鞋履,这件能机洗吗,1,用户询问护理方式以评估使用成本
room_332211,服饰鞋履,我先去倒杯水,0,用户分享离开片刻属于日常闲聊
577894592,服饰鞋履,包包有黑色吗,1,用户明确询问包包颜色库存有购买倾向
xinna_live_01,服饰鞋履,鞋子有37吗,1,用户询问鞋码库存用于下单
room_778812,服饰鞋履,鞋子码偏大吗,1,用户关心尺码偏差以避免买错
577894592,服饰鞋履,我又没抢到呜呜,0,用户对抢购失败的情绪表达属于闲聊
Jing1000086,服饰鞋履,破洞牛仔裤还补吗,1,用户询问是否补货体现对该款的需求
room_332211,服饰鞋履,哈哈这件像白月光,0,用户在夸赞并玩梗属于氛围互动
xinna_live_01,服饰鞋履,马甲还有吗,1,用户询问马甲是否有货用于购买
room_778812,服饰鞋履,4号半裙腰围多少,1,用户询问半裙关键尺码参数
577894592,服饰鞋履,别念口头禅了快开,0,用户调侃主播话术并催促属于闲聊
room_778812,服饰鞋履,花苞裙会容易皱吗,1,用户关注花苞裙抗皱性用于决策
room_332211,服饰鞋履,这个直播间太上头了,0,用户表达沉迷氛围属于聊天
nana_live_03,服饰鞋履,竖条衬衫什么时候补,1,用户询问竖条衬衫补货上架时间
577894592,服饰鞋履,我去换个手机充电,0,用户说明离开原因属于闲聊
xinna_live_01,服饰鞋履,睡衣是一整套吗,1,用户确认是否上下装成套售卖
room_778812,服饰鞋履,睡衣卡码怎么拍,1,用户咨询偏码时的下单尺码选择
577894592,服饰鞋履,今天福袋来点运气,0,用户祈愿中奖属于互动闲聊
room_778812,服饰鞋履,发夹会上架吗,1,用户询问发夹是否售卖有购买兴趣
room_332211,服饰鞋履,点我点我,0,用户想被主播看到互动属于闲聊
xinna_live_01,服饰鞋履,耳钉有吗,1,用户询问配饰耳钉是否在售
