doveic0,Apparel & Footwear,"Does candy run smaller than twilight?",1,"The user is comparing two variants and asking for sizing guidance before purchasing."
doveic0,Apparel & Footwear,"Your lighting makes the teal look different on my screen",0,"The user is commenting on the stream visuals without requesting purchase info."
doveic0,Apparel & Footwear,"Is there a bundle price if I get 4 pairs?",1,"The user is asking about bulk pricing and discounts to plan a purchase."
doveic0,Apparel & Footwear,"Chat is moving so fast I cannot keep up",0,"The user is casually reacting to the chat pace."
doveic0,Apparel & Footwear,"Can you show the size chart one more time please?",1,"The user wants sizing details to decide on an order."
doveic0,Apparel & Footwear,"That baby pink is adorable on camera",0,"The user is admiring the color without directly asking to buy."
doveic0,Apparel & Footwear,"Do you have slip resistant in the cheetah print too?",1,"The user is confirming a feature on a specific variant with purchase intent."
doveic0,Apparel & Footwear,"I finally understand the coupon thing now",0,"The user is acknowledging information, not asking for product details."
doveic0,Apparel & Footwear,"What is the price for item #42 right now?",1,"The user is asking the current price to evaluate buying."
doveic0,Apparel & Footwear,"Anyone else watching from the Midwest?",0,"The user is making casual conversation with other viewers."
doveic0,Apparel & Footwear,"Do you ship from the US or overseas?",1,"The user is asking shipping origin to estimate delivery before purchasing."
doveic0,Apparel & Footwear,"This host voice is so calming",0,"The user is commenting on the host in a casual way."
doveic0,Apparel & Footwear,"Is the purple available in size 7.5?",1,"The user is checking size availability for a specific color to buy."
doveic0,Apparel & Footwear,"I keep getting logged out when I try to checkout",0,"The user mentions a technical issue, not a product recommendation request."
doveic0,Apparel & Footwear,"Are these true to size for wide feet?",1,"The user is requesting fit guidance indicating purchase intent."
doveic0,Apparel & Footwear,"That drop test was wild",0,"The user reacts to a demo without asking for buying details."
doveic0,Apparel & Footwear,"Can you compare candy vs twilight in person?",1,"The user wants a comparison to choose between products."
doveic0,Apparel & Footwear,"I like the vibe in this live today",0,"The user is chatting casually about the stream."
doveic0,Apparel & Footwear,"Do you have black with white stripes in size 12?",1,"The user is checking stock for a specific variant and size."
doveic0,Apparel & Footwear,"People spamming caps is kind of funny",0,"The user is commenting on chat behavior."
doveic0,Apparel & Footwear,"Is shipping free if I buy 3 pairs?",1,"The user is asking about free shipping threshold to decide purchase quantity."
doveic0,Apparel & Footwear,"That teal twilight name sounds like a perfume",0,"The user is making a light joke unrelated to purchasing."
doveic0,Apparel & Footwear,"What material is the upper made of?",1,"The user is asking product material details as part of a purchase decision."
doveic0,Apparel & Footwear,"I wish they had a pastel lavender",0,"The user is expressing a preference casually."
doveic0,Apparel & Footwear,"Can I order two different colors in one checkout?",1,"The user is asking how to purchase multiple variants together."
doveic0,Apparel & Footwear,"My cat is sitting on my keyboard while I shop",0,"The user is sharing a personal moment not related to buying details."
doveic0,Apparel & Footwear,"Do the insoles come out for orthotics?",1,"The user is checking a feature to determine suitability before buying."
doveic0,Apparel & Footwear,"This is my first time seeing this brand live",0,"The user is introducing themselves as a new viewer."
doveic0,Apparel & Footwear,"Is the coffee brown available in 10.5 today?",1,"The user is checking availability of a specific color/size to purchase."
doveic0,Apparel & Footwear,"Someone please tell me if the deal is still active",0,"The user is asking about the stream status, not product specifics."
doveic0,Apparel & Footwear,"Are the soles flexible or stiff?",1,"The user is asking about comfort features to support buying."
doveic0,Apparel & Footwear,"I keep forgetting what color I wanted",0,"The user is chatting casually about indecision."
doveic0,Apparel & Footwear,"How long is delivery to Texas usually?",1,"The user is asking shipping time to plan a purchase."
doveic0,Apparel & Footwear,"The background music is actually nice",0,"The user is commenting on the stream environment."
doveic0,Apparel & Footwear,"Do you have the baby pink in size 8.5?",1,"The user is checking availability of a specific size/color for purchase."
doveic0,Apparel & Footwear,"I love when chat helps each other out",0,"The user is making a friendly observation."
doveic0,Apparel & Footwear,"Is there a coupon for first time buyers?",1,"The user is asking for discounts to complete a purchase."
doveic0,Apparel & Footwear,"I blinked and the stock disappeared",0,"The user expresses frustration about stock in a casual way."
doveic0,Apparel & Footwear,"Can you show the leopard print up close?",1,"The user requests a closer look to decide on buying that variant."
doveic0,Apparel & Footwear,"This is giving weekend shopping energy",0,"The user is casual chatting about the vibe."
doveic0,Apparel & Footwear,"Are these waterproof or just water resistant?",1,"The user is clarifying a feature before purchasing."
doveic0,Apparel & Footwear,"I keep hearing two different shipping timelines",0,"The user comments on confusion in stream info."
doveic0,Apparel & Footwear,"Do you offer exchanges if I pick the wrong size?",1,"The user is asking policy details relevant to purchase confidence."
doveic0,Apparel & Footwear,"That red looks like cherry candy",0,"The user is admiring the color casually."
doveic0,Apparel & Footwear,"How much is the set with the discount applied?",1,"The user asks final price to decide on purchasing."
doveic0,Apparel & Footwear,"My cart total keeps changing",0,"The user is reporting a checkout issue without asking for product recs."
doveic0,Apparel & Footwear,"Do they run big or small compared to Adidas?",1,"The user is seeking a sizing comparison to make a purchase decision."
doveic0,Apparel & Footwear,"Hello everyone, hope you are having a good day",0,"The user is greeting the chat casually."
doveic0,Apparel & Footwear,"Can you restock size 9 in black?",1,"The user requests restock of a specific size/color to buy."
doveic0,Apparel & Footwear,"The chat jokes are actually making my night",0,"The user is commenting on entertainment value."
doveic0,Apparel & Footwear,"Is the yellow also stretchy like the others?",1,"The user asks about a feature on a specific color variant before buying."
doveic0,Apparel & Footwear,"I feel like everyone is ordering at the same time",0,"The user is observing the live shopping rush."
