popmart.uslifestyle,Toy & Handicraft,"Spencer got a fresh haircut",0,"用户闲聊外貌"
popmart.uslifestyle,Toy & Handicraft,"Muted because chat is too loud",0,"用户聊观看体验"
popmart.uslifestyle,Toy & Handicraft,"Any Pucky Bubble in this live",1,"用户询问某款产品是否有 购买意图"
popmart.uslifestyle,Toy & Handicraft,"I just need one please reserve",1,"用户表达想买一个 强购买意图"
popmart.uslifestyle,Toy & Handicraft,"Can you ship internationally",1,"用户询问是否国际配送 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Stop sharing the live bruh",0,"用户抱怨刷屏分享 属于闲聊"
popmart.uslifestyle,Toy & Handicraft,"Is the whole set coming too",1,"用户询问是否会上整套 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Cali here",0,"用户报位置 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Are these real or reps",1,"用户询问真伪 属于购买前咨询"
popmart.uslifestyle,Toy & Handicraft,"Share button should be banned",0,"用户吐槽功能 闲聊"
popmart.uslifestyle,Toy & Handicraft,"What is the dispatch time 7 to 10 days",1,"用户咨询发货时间说明 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Ouu okayyy bestie",0,"用户闲聊语气词"
popmart.uslifestyle,Toy & Handicraft,"No restock again???",0,"用户表达失望与不耐烦 正在确认当前是否仍无补货"
popmart.uslifestyle,Toy & Handicraft,"How much is the Skull Panda phone charm",1,"用户询问价格 有购买意图"
popmart.uslifestyle,Toy & Handicraft,"Not the Lafufu shade lol",0,"用户玩梗 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Can you split the link it keeps freezing",1,"用户要求分链接以便购买 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Spencer modeling today",0,"用户夸穿搭 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Restock in 5 minutes or not",1,"用户追问补货倒计时 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Cali vibes todayyyy",0,"用户在聊天营造氛围 无明确购买"
popmart.uslifestyle,Toy & Handicraft,"Any phone charms coming tonight",1,"用户询问是否会上架手机挂件 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Stop spamming separate links",0,"用户抱怨刷屏 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Is there a wireless charger option",1,"用户询问是否有无线充产品 购买意图"
popmart.uslifestyle,Toy & Handicraft,"IM DEAD at the whispers",0,"用户跟随梗调侃 属于闲聊"
popmart.uslifestyle,Toy & Handicraft,"Any chance for Lazy Yoga series",1,"用户询问系列产品 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Chat is chaos lol",0,"用户评价氛围 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Do you have the Dimoo phone bracket in stock",1,"用户询问特定商品是否有货 属于推荐购买意图"
popmart.uslifestyle,Toy & Handicraft,"Give Spencer a raise slay",0,"用户夸赞主播 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Is shipping coming from China",1,"用户询问发货地 购买意图"
popmart.uslifestyle,Toy & Handicraft,"No restock move along",0,"用户吐槽 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Do you ship to California",1,"用户确认能否寄送到CA 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Good night lafufu",0,"用户玩梗道别 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Any more whole set of the cups",1,"用户询问整套库存 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Resellers go to sleep pls",0,"用户吐槽黄牛 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Can I buy two max per person",1,"用户询问限购规则 购买意图"
popmart.uslifestyle,Toy & Handicraft,"We can hear you but you ignore us",0,"用户吐槽互动 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Show the Crybaby plushies please",1,"用户请求展示商品 购买意图"
popmart.uslifestyle,Toy & Handicraft,"My dog hates the loud whispering lol",0,"用户分享生活细节 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Do you have extra stock for bots prevention",1,"用户询问是否有防机器人措施 购买意图相关"
popmart.uslifestyle,Toy & Handicraft,"Spencer my favorite queen",0,"用户夸赞主播 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Is there any keychain version",1,"用户询问是否有钥匙扣款 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Omg your English is cute",0,"用户夸英语可爱 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Do you ship to Florida and how long",1,"用户询问能否寄送及时效 购买意图"
popmart.uslifestyle,Toy & Handicraft,"This live is lagging so bad",0,"用户吐槽直播卡顿 属于闲聊反馈"
popmart.uslifestyle,Toy & Handicraft,"Can I get the product ID for that one",1,"用户要商品ID或链接 购买意图"
popmart.uslifestyle,Toy & Handicraft,"Bruh everyone wants one",0,"用户感叹抢购氛围 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Can you hold one for me",1,"用户请求预留商品 购买意图"
popmart.uslifestyle,Toy & Handicraft,"LOL chat switches up so fast",0,"用户对聊天氛围吐槽 闲聊"
popmart.uslifestyle,Toy & Handicraft,"How long until you check for restock",1,"用户追问补货检查时间 购买意图"
popmart.uslifestyle,Toy & Handicraft,"He sassy but I love it",0,"用户评价主播风格 闲聊"
popmart.uslifestyle,Toy & Handicraft,"Can you put the link again I missed it",1,"用户错过链接想再发 购买意图"
popmart.uslifestyle,Toy & Handicraft,"SOLD OUTTTT im crying",0,"用户情绪表达 闲聊"
