cocoshopglobal,Jewelry & Accessories,I missed big order,0,The user likely regrets missing out on a significant purchase opportunity during the live stream.
cocoshopglobal,Jewelry & Accessories,Hi Jessie,0,"The user is likely greeting the host Jessie casually without strong purchase intent, possibly continuing a previous conversation about a missed order."
cocoshopglobal,Jewelry & Accessories,"7,5",0,"The user is likely inquiring about the price of an item, possibly asking if it's ""7.5"" (dollars or another currency)."
cocoshopglobal,Jewelry & Accessories,maybe 7,0,"The user is likely suggesting or considering the number ""7"" as a possible option, possibly in response to a question about quantity or sizing mentioned earlier in the chat."
cocoshopglobal,Jewelry & Accessories,5.5,0,"The user is likely suggesting a price offer of 5.5, following the previous numerical bids in the negotiation context."
cocoshopglobal,Jewelry & Accessories,To order click on  top left corner then click  again and choose miadiy  wide shipping,0,"The user is instructing others how to place an order by selecting ""miadiy wide shipping"" option from the top-left menu."
cocoshopglobal,Jewelry & Accessories,Tub,1,"The user likely meant to type ""Tube"" and is asking about a product, possibly referring to a tube-shaped item mentioned earlier in the chat."
cocoshopglobal,Jewelry & Accessories,5 sorry,0,"The user likely meant to type ""5"" as a size or quantity but corrected to ""sorry"" due to a mistake or hesitation."
cocoshopglobal,Jewelry & Accessories,are there no seed beads today,1,"The user is likely asking if seed beads are available for purchase in today's session, possibly having missed earlier product mentions or promotions."
cocoshopglobal,Jewelry & Accessories,15 extra,0,"The user is likely inquiring if there are 15 additional items or units available, possibly referencing a previous discussion about quantities or orders."
cocoshopglobal,Jewelry & Accessories,i love watching these beads and acrylic beads opened the most,0,The user enjoys seeing the beads and acrylic beads being showcased the most during the live stream.
cocoshopglobal,Jewelry & Accessories,i dont know why but I always wait for your turn to live,0,"The user expresses a fondness for the host's live sessions, implying they find them uniquely enjoyable compared to others."
cocoshopglobal,Jewelry & Accessories,yayee.72,0,"The user is likely expressing interest in purchasing a specific product, possibly referencing a size or item code like ""72"" in a casual manner."
cocoshopglobal,Jewelry & Accessories,"hello Jessie, how are you? Glad to see you again",0,"The user is warmly greeting the host Jessie, showing familiarity and enthusiasm for her return to the live stream."
cocoshopglobal,Jewelry & Accessories,everywhere on the earth that made me laugh,0,The user is likely expressing amusement or enjoyment from the global reach or diverse content of the live stream.
cocoshopglobal,Jewelry & Accessories,8 extra 41 total,0,"The user is likely inquiring about the quantity of beads, asking if there are 8 extra beads making a total of 41."
cocoshopglobal,Jewelry & Accessories,9 extra 42 total,0,"The user is likely stating their purchase quantity update: adding 9 more items to their cart, making a total of 42 items."
cocoshopglobal,Jewelry & Accessories,congratulations,0,The user likely expresses excitement or approval for a successful order or a positive moment in the live stream.
cocoshopglobal,Jewelry & Accessories,shop10,0,"The user likely wants to inquire about or purchase items from shop10, possibly referencing a specific product or discount mentioned earlier in the chat."
